,tokens,ner_tags,langs,spans
6854,"[""''"", ""'"", '(', '१', ')', 'संवर्ग', 'परिवर्तन', ""''"", ""'"", '–', 'जब', 'एक', 'संवर्ग', 'का', 'कर्मचारी', 'दूसरे', 'संवर्ग', 'में', 'पदोन्नत', 'होता', 'है', 'तो', 'यह', ""'संवर्ग"", 'परिवर्तन', 'पदोन्नति', ""'"", 'कहलाती', 'है।', 'जैसे–', 'राजस्थान', 'प्रशासनिक', 'सेवा', 'के', 'अधिकारियों', 'की', 'भारतीय', 'प्रशासनिक', 'सेवा', 'में', 'पदोन्नति।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 3, 4, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: राजस्थान प्रशासनिक सेवा', 'ORG: भारतीय प्रशासनिक सेवा']"
6855,"['पुनर्प्रेषित', 'ग़ज़ह', 'मद', 'विश्वविद्यालय']","[0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: ग़ज़ह मद विश्वविद्यालय']
6856,"['सिखों', 'के', 'दस', 'गुरू']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: सिखों के दस गुरू']
6857,"['महादेव', 'गोविंद', 'रानडे']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: महादेव गोविंद रानडे']
6858,"['परिषद', 'हिन्दू', 'धर्म']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: परिषद हिन्दू धर्म']
6859,"[';', ';', 'रोबर्ट', 'कोलमन', 'रिचार्डसन']","[0, 0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: रोबर्ट कोलमन रिचार्डसन']
6860,"['दिलीप', 'कुमार', ',', 'सायरा', 'बानो']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: दिलीप कुमार', 'PER: सायरा बानो']"
6861,"['राहुल', 'बोस', '-', 'बेटा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: राहुल बोस']
6862,"['दयानन्द', 'शेट्टी', 'वरिष्ठ', 'निरीक्षक', 'दया', '(', '१९९८-वर्तमान', ')']","[1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: दयानन्द शेट्टी']
6863,"['अनुप्रेषित', 'मैसूर', 'नरसिंहाचार', 'श्रीनिवास']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: मैसूर नरसिंहाचार श्रीनिवास']
6864,"[""''पटकथा"", ""''"", '-', 'बासु', 'चटर्जी']","[0, 0, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: बासु चटर्जी']
6865,"['मार्टिना', 'नवरातीलोवा', '(', '1983-1984', ')']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: मार्टिना नवरातीलोवा']
6866,"['भारतीय', 'प्रौद्योगिकी', 'संस्थान', 'कानपुर', ',', 'कानपुर']","[3, 4, 4, 4, 4, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: भारतीय प्रौद्योगिकी संस्थान कानपुर ,', 'LOC: कानपुर']"
6867,"['मार्क', 'नोल्स', '/', 'डेनियल', 'नेस्तर', ""''"", '(', 'क्वार्टर', 'फाइनल', ')']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: मार्क नोल्स', 'PER: डेनियल नेस्तर']"
6868,"['उड़न', 'खटोला', '(', '1955', 'फ़िल्म', ')']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: उड़न खटोला ( 1955 फ़िल्म )']
6869,"['तुषार', 'कपूर', '-', 'शैख', 'मुनिर']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: तुषार कपूर']
6870,"['रक्षा', 'अनुसंधान', 'एवं', 'विकास', 'संगठन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: रक्षा अनुसंधान एवं विकास संगठन']
6871,"['करिश्मा', 'तन्ना', '-', 'उन्नति']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: करिश्मा तन्ना']
6872,"['अनुप्रेषित', 'विष्णु', 'नारायण', 'भातखंडे']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: विष्णु नारायण भातखंडे']
6873,"['संजय', 'ख़ान', ',', 'रेखा', ',', 'हेलन']","[1, 2, 0, 1, 0, 1]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: संजय ख़ान', 'PER: रेखा', 'PER: हेलन']"
6874,"['अनुप्रेषित', 'तिण्डुकल', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[0, 3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: तिण्डुकल लोक सभा निर्वाचन क्षेत्र']
6875,"[""'"", ""''"", 'ज़ी', 'सिनेमा', ""''"", ""'""]","[0, 0, 3, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: ज़ी सिनेमा']
6876,"[""'"", ""''"", 'गिरिजा', 'प्रसाद', 'कोइराला', ""''"", ""'"", '(', '४', '/', '५', ')', '(', '१९२५-२०१०', ')']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: गिरिजा प्रसाद कोइराला']
6877,"['हाउ', 'आई', 'मेट', 'योर', 'मदर', ""''""]","[3, 4, 4, 4, 4, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: हाउ आई मेट योर मदर']
6878,"['केन्द्रीय', 'कृषि', 'अभियांत्रिकी', 'संस्थान', ',', 'भोपाल']","[3, 4, 4, 4, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: केन्द्रीय कृषि अभियांत्रिकी संस्थान', 'LOC: भोपाल']"
6879,"[""'"", ""''"", 'रेड', 'स्टार', 'बेलग्रेड', ""''"", ""'"", ""''"", ""'प्रथम"", 'खिताब', ""''"", ""'""]","[0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: रेड स्टार बेलग्रेड']
6880,"['पुनर्प्रेषित', 'द', 'टाइम्स', 'ऑफ़', 'इण्डिया']","[0, 3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: द टाइम्स ऑफ़ इण्डिया']
6881,"['विराटनगर', '(', 'राजस्थान', ')']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: विराटनगर ( राजस्थान )']
6882,"['मध्य-पश्चिमाञ्चल', 'विकास', 'क्षेत्र']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: मध्य-पश्चिमाञ्चल विकास क्षेत्र']
6883,"['मार्टिना', 'नवरातीलोवा', 'और', 'पाम', 'श्राइवर', '(', '1981-82-83-84', ')']","[1, 2, 0, 1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: मार्टिना नवरातीलोवा', 'PER: पाम श्राइवर']"
6884,"['रोहतास', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: रोहतास', 'LOC: बिहार']"
6885,"['30px]]', ""'"", ""''"", 'कनाडा', ""''"", ""'""]","[0, 0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: कनाडा']
6886,"['अनुप्रेषित', 'सैयद', 'अहमद', 'खान']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: सैयद अहमद खान']
6887,"['हिन्दी', 'में', 'आठ', 'कारक', 'होते', 'हैं।', 'उन्हें', 'विभक्ति', 'चिह्नों', 'सहित', 'नीचे', 'देखा', 'जा', 'सकता', 'है-']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: हिन्दी']
6888,"['लिटन', '(', 'ब्रिसबेन', ')']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: लिटन ( ब्रिसबेन )']
6889,"['बंगलौर', 'सिटी', 'जंक्शन', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: बंगलौर सिटी जंक्शन रेलवे स्टेशन']
6890,"['डाक', 'सूचक', 'संख्या']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: डाक सूचक संख्या']
6891,"['दीन', 'दयाल', 'उपाध्याय', 'गोरखपुर', 'विश्वविद्यालय']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: दीन दयाल उपाध्याय गोरखपुर विश्वविद्यालय']
6892,"['हजरत', 'निजामुद्दीन', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: हजरत निजामुद्दीन रेलवे स्टेशन']
6893,"['अनुप्रेषित', 'विरधी', 'चन्द', 'जैन']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: विरधी चन्द जैन']
6894,"['पुनर्प्रेषित', 'टी॰', 'एस॰', 'ठाकुर']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: टी॰ एस॰ ठाकुर']
6895,"['फिरोज', 'शाह', 'कोटला', 'ग्राउंड', ',', 'दिल्ली']","[5, 6, 6, 6, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: फिरोज शाह कोटला ग्राउंड', 'LOC: दिल्ली']"
6896,"['+7', '–', 'रूस', ',', 'कज़ाख़िस्तान', '.']","[0, 0, 5, 0, 5, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: रूस', 'LOC: कज़ाख़िस्तान']"
6897,"['जनता', 'दल', '(', 'यूनाइटेड', ')']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: जनता दल ( यूनाइटेड )']
6898,"[""'"", ""''"", 'ईटानगर', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: ईटानगर']
6899,"['कुरुक्षेत्र', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: कुरुक्षेत्र लोक सभा निर्वाचन क्षेत्र']
6900,"[""'"", ""''"", 'फ्रैंकलिन', 'पियर्स', ""''"", ""'"", '(', '1804–1869', ')']","[0, 0, 1, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: फ्रैंकलिन पियर्स']
6901,"[""'"", ""''"", 'सनाया', 'ईरानी', ""''"", ""'""]","[0, 0, 1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: सनाया ईरानी']
6902,"['लोकमान्य', 'तिलक', 'टर्मिनस', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: लोकमान्य तिलक टर्मिनस रेलवे स्टेशन']
6903,"['बंगलौर', 'सिटी', 'जंक्शन', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: बंगलौर सिटी जंक्शन रेलवे स्टेशन']
6904,"['संयुक्त', 'राज्य', 'वर्जिन', 'द्वीपसमूह']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: संयुक्त राज्य वर्जिन द्वीपसमूह']
6905,"['१९६', ',', '१९०', 'कि.मी२', '--', 'सेनेगल']","[0, 0, 0, 0, 0, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: सेनेगल']
6906,"['सतपाल', '(', 'पहलवान', ')']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: सतपाल ( पहलवान )']
6907,"['चेन्नई', 'एगमोर', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: चेन्नई एगमोर रेलवे स्टेशन']
6908,"['द', 'टाइम्स', 'ऑफ़', 'इण्डिया']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: द टाइम्स ऑफ़ इण्डिया']
6909,"['मालवीय', 'राष्ट्रीय', 'प्रौद्योगिकी', 'संस्थान', ',', 'जयपुर']","[3, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: मालवीय राष्ट्रीय प्रौद्योगिकी संस्थान , जयपुर']"
6910,"['पर', 'प्रसारित', 'निकलोडियन', 'भारत', ',', 'एक', 'बाद', 'की', 'रिलीज', 'पर।']","[0, 0, 3, 4, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: निकलोडियन भारत']
6911,"['11', 'सितम्बर', '2001', 'के', 'हमले']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: 11 सितम्बर 2001 के हमले']
6912,"['युनुस', 'परवेज़', '-', 'माँ', 'वर']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: युनुस परवेज़']
6913,"['वैजयन्ती', 'माला', ',', 'राजेंद्र', 'कुमार']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: वैजयन्ती माला', 'PER: राजेंद्र कुमार']"
6914,"['अनुप्रेषित', 'एक', 'ननद', 'की', 'खुशियो', 'की', 'चाबी-मेरी', 'भाभी']","[0, 3, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: एक ननद की खुशियो की चाबी-मेरी भाभी']
6915,"['अमिताभ', 'बच्चन', '-', 'स्वयं']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: अमिताभ बच्चन']
6916,"['हुआन', 'कार्लोस', 'फरेरो', ',', ""''"", '(', 'क्वार्टर', 'फाइनल', 'में', 'रोजर', 'फ़ेडरर', 'से', 'हारे', ')']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: हुआन कार्लोस फरेरो', 'PER: रोजर फ़ेडरर']"
6917,"[""'"", ""''"", 'अरहान', 'बहल', ""''"", ""'""]","[0, 0, 1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: अरहान बहल']
6918,"['एडवर्ड', 'विक्टर', 'एप्पलटन']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: एडवर्ड विक्टर एप्पलटन']
6919,"['राष्ट्रीय', 'प्रौद्योगिकी', 'संस्थान', ',', 'दुर्गापुर']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: राष्ट्रीय प्रौद्योगिकी संस्थान , दुर्गापुर']"
6920,"['बीएमडब्लू', '(', 'BMW', ')']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: बीएमडब्लू ( BMW )']
6921,"['एंडी', 'मरे', 'ने', 'आन्द्रेई', 'गोलुबेव', 'को', '6–1', ',', '6–1', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: एंडी मरे', 'PER: आन्द्रेई गोलुबेव']"
6922,"['हेमंत', 'करकरे', '-आतंक', 'विरोधी', 'दस्ते', 'के', 'प्रमुख', 'थे']","[1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: हेमंत करकरे']
6923,"['भारतीय', 'चार्टर्ड', 'वित्तीय', 'विश्लेषक', 'संस्थान']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: भारतीय चार्टर्ड वित्तीय विश्लेषक संस्थान']
6924,"['अनुप्रेषित', 'नवल', 'किशोर', 'शर्मा']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: नवल किशोर शर्मा']
6925,"['अनुप्रेषित', 'लैशराम', 'सरिता', 'देवी']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: लैशराम सरिता देवी']
6926,"['मलेशिया', '(', '1957', ')']","[5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['LOC: मलेशिया']
6927,"['पुनर्प्रेषित', 'महाराणा', 'फतेह', 'सिंह']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: महाराणा फतेह सिंह']
6928,"['अयोध्यासिंह', 'उपाध्याय', ""'हरिऔध"", ""'""]","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']","[""PER: अयोध्यासिंह उपाध्याय 'हरिऔध '""]"
6929,"['वर्जीनिया', 'रुआनो', 'पास्कुआल', 'पाओला', 'सुआरेज़']","[1, 2, 2, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: वर्जीनिया रुआनो पास्कुआल', 'PER: पाओला सुआरेज़']"
